仓库编号	仓库名称	商品编码	商品名称	品牌名称	分类名称	商品属性	年份	季节	单价	颜色编号	颜色名称	规格编号	规格名称	版型名	实际库存	在购库存	在途库存	预订库存	已配库存	挂账库存	可配库存	配码库存	装箱库存	包装库存	实存金额
19HL1SM005	森马福建恒隆宁德万达店	14068070016746027	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	7460	酒红	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016746029	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	7460	酒红	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016746031	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	7460	酒红	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016746033	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	7460	酒红	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016883027	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	8830	深蓝	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	477.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016883029	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	8830	深蓝	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	636.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016883031	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	8830	深蓝	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	14068070016883033	女款套头毛衫	森马	毛衫	商品	2018	S6	159.0000	8830	深蓝	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	14068070301011131	女款套头毛衫	森马	毛衫	商品	2018	S6	179.0000	0111	白色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14068070301011133	女款套头毛衫	森马	毛衫	商品	2018	S6	179.0000	0111	白色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14068070301014429	女款套头毛衫	森马	毛衫	商品	2018	S6	179.0000	0144	绿色调	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14068070301014431	女款套头毛衫	森马	毛衫	商品	2018	S6	179.0000	0144	绿色调	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14068070301014433	女款套头毛衫	森马	毛衫	商品	2018	S6	179.0000	0144	绿色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14068071010000927	男款套头毛衫	森马	毛衫	商品	2018	S6	219.0000	0009	花灰	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	14068071010000929	男款套头毛衫	森马	毛衫	商品	2018	S6	219.0000	0009	花灰	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	14068071010000931	男款套头毛衫	森马	毛衫	商品	2018	S6	219.0000	0009	花灰	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	14068071010000933	男款套头毛衫	森马	毛衫	商品	2018	S6	219.0000	0009	花灰	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023140327	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	1403	象牙白	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	796.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023140329	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	1403	象牙白	29	M		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1194.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023140331	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	1403	象牙白	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023140333	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	1403	象牙白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023371227	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	3712	浅土黄	27	S		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1592.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023371229	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	3712	浅土黄	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1393.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023371231	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	3712	浅土黄	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	14078070023371233	女款套头毛衫	森马	毛衫	商品	2018	S7	199.0000	3712	浅土黄	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048140327	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	1403	象牙白	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	876.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048140329	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	1403	象牙白	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1095.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048140331	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	1403	象牙白	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048664227	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	6642	中国红	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048664229	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	6642	中国红	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1533.00
19HL1SM005	森马福建恒隆宁德万达店	14078070048664231	女款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	6642	中国红	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105018329	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0183	蓝黄色调	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1673.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105018331	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0183	蓝黄色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105019327	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0193	黑黄色调	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1434.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105019329	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0193	黑黄色调	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	2390.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105019331	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0193	黑黄色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078070105019333	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0193	黑黄色调	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116014427	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0144	绿色调	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1195.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116014429	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0144	绿色调	29	M		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	2868.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116014431	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0144	绿色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116014433	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0144	绿色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	478.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116140327	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	1403	象牙白	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078070116140329	女款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	1403	象牙白	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	478.00
19HL1SM005	森马福建恒隆宁德万达店	14078070340140333	女款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	1403	象牙白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14078070340659133	女款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	6591	橙红	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015012827	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0128	灰蓝色调	27	S		9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	1791.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015012829	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0128	灰蓝色调	29	M		18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	0.0000	0.0000	3582.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015012831	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0128	灰蓝色调	31	L		21.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	0.0000	4179.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015012833	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0128	灰蓝色调	33	XL		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	2189.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015012836	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0128	灰蓝色调	36	XXL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	796.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015018127	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0181	蓝白色调	27	S		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	2189.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015018129	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0181	蓝白色调	29	M		27.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.0000	0.0000	0.0000	0.0000	5373.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015018131	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0181	蓝白色调	31	L		25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	4975.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015018133	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0181	蓝白色调	33	XL		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1592.00
19HL1SM005	森马福建恒隆宁德万达店	14078071015018136	男款假两件V领	森马	毛衫	商品	2018	S7	199.0000	0181	蓝白色调	36	XXL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	995.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201001327	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	0013	深花灰	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	518.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201001329	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	0013	深花灰	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	2590.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201001331	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	0013	深花灰	31	L		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1813.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201482227	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	4822	橄榄绿	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	259.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201482229	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	4822	橄榄绿	29	M		9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	2331.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201482231	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	4822	橄榄绿	31	L		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1554.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201482236	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	4822	橄榄绿	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	259.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201900027	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	9000	黑色	27	S		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	2072.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201900029	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	9000	黑色	29	M		9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	2331.00
19HL1SM005	森马福建恒隆宁德万达店	14078071201900031	男款假两件圆领	森马	毛衫	商品	2018	S7	259.0000	9000	黑色	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1295.00
19HL1SM005	森马福建恒隆宁德万达店	14078071211029129	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0291	黑白色调	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14078071211029131	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0291	黑白色调	31	L		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14078071211029133	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0291	黑白色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14078071214015127	男款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	0151	咖白色调	27	S		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1533.00
19HL1SM005	森马福建恒隆宁德万达店	14078071214015129	男款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	0151	咖白色调	29	M		23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.0000	0.0000	0.0000	0.0000	5037.00
19HL1SM005	森马福建恒隆宁德万达店	14078071214015131	男款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	0151	咖白色调	31	L		14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	3066.00
19HL1SM005	森马福建恒隆宁德万达店	14078071214015133	男款套头毛衫	森马	毛衫	商品	2018	S7	219.0000	0151	咖白色调	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223001229	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0012	中花灰	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223004427	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0044	绿花灰	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223004429	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0044	绿花灰	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223004431	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0044	绿花灰	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223004433	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0044	绿花灰	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223008829	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0088	蓝花灰	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223008831	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	0088	蓝花灰	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14078071223900033	男款套头毛衫	森马	毛衫	商品	2018	S7	179.0000	9000	黑色	33	XL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227482227	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	4822	橄榄绿	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	478.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227482229	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	4822	橄榄绿	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227482231	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	4822	橄榄绿	31	L		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1912.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227482233	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	4822	橄榄绿	33	XL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1195.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227482236	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	4822	橄榄绿	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227900027	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	9000	黑色	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	478.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227900029	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	9000	黑色	29	M		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1434.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227900031	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	9000	黑色	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	1195.00
19HL1SM005	森马福建恒隆宁德万达店	14078071227900033	男款假两件V领	森马	毛衫	商品	2018	S7	239.0000	9000	黑色	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	717.00
19HL1SM005	森马福建恒隆宁德万达店	14078071406019929	男款高领套衫	森马	毛衫	商品	2018	S7	219.0000	0199	黑色调	29	M		-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	-219.00
19HL1SM005	森马福建恒隆宁德万达店	14078071406019931	男款高领套衫	森马	毛衫	商品	2018	S7	219.0000	0199	黑色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14078071411014927	男款半高领毛衫	森马	毛衫	商品	2018	S7	219.0000	0149	绿黑色调	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14078071411014931	男款半高领毛衫	森马	毛衫	商品	2018	S7	219.0000	0149	绿黑色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14078071414022127	男款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0221	灰白色调	27	S		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1673.00
19HL1SM005	森马福建恒隆宁德万达店	14078071414022129	男款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0221	灰白色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078071414022133	男款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0221	灰白色调	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	14078071414025127	男款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0251	咖白色调	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	478.00
19HL1SM005	森马福建恒隆宁德万达店	14078071414025129	男款套头毛衫	森马	毛衫	商品	2018	S7	239.0000	0251	咖白色调	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	717.00
19HL1SM005	森马福建恒隆宁德万达店	14078071503019927	男款V领套衫	森马	毛衫	商品	2018	S7	159.0000	0199	黑色调	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	477.00
19HL1SM005	森马福建恒隆宁德万达店	14078071503019929	男款V领套衫	森马	毛衫	商品	2018	S7	159.0000	0199	黑色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	14087070301028127	女款套头毛衫	森马集团	毛衫	商品	2017	S8	179.0000	0281	蓝白色调	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14087070301028129	女款套头毛衫	森马集团	毛衫	商品	2017	S8	179.0000	0281	蓝白色调	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14087070301028131	女款套头毛衫	森马集团	毛衫	商品	2017	S8	179.0000	0281	蓝白色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14088070405850931	女款V领毛衫	森马	毛衫	商品	2018	S8	199.0000	8509	中国蓝	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420110033	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	1100	本白	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420609627	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	6096	6096	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420609629	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	6096	6096	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420609631	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	6096	6096	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
